lncRNA,disease
TRPM2-AS,Fragile x syndrome
TRPM2-AS,Astrocytoma
TRPM2-AS,Gallbladder cancer
TRPM2-AS,Cervical cancer
TRPM2-AS,Renal carcinoma
TRPM2-AS,Cholangiocarcinoma
TRPM2-AS,Gallbladder carcinoma
TRPM2-AS,Head and neck squamous cell carcinoma
TRPM2-AS,Heart failure
TRPM2-AS,Retinoblastoma
TRPM2-AS,Osteoarthritis
TRPM2-AS,Nasopharyngeal carcinoma
TRPM2-AS,Prostatic neoplasms
TRPM2-AS,Myocardial ischemia
TRPM2-AS,Polycystic liver disease
TRPM2-AS,Multiple sclerosis chronic progressive
TRPM2-AS,Estrogen-receptor positive breast cancer
TRPM2-AS,B-cell chronic lymphocytic leukemia
TRPM2-AS,Chronic lymphocytic leukemia
TRPM2-AS,Endometrial cancer
TRPM2-AS,Malignant melanoma
TRPM2-AS,Multiple sclerosis relapsing-remitting
TRPM2-AS,Relapsing-remitting multiple sclerosis
TRPM2-AS,Non-small cell lung adenocarcinoma
TRPM2-AS,Chronic myeloid leukemia
TRPM2-AS,Myeloid leukemia
TRPM2-AS,Multiple myeloma
TRPM2-AS,Myeloma
TRPM2-AS,Encephalitis japanese
TRPM2-AS,Colorectal cancer
TRPM2-AS,Cardiac hypertrophy
TRPM2-AS,Mantle cell lymphoma
TRPM2-AS,Malaria
TRPM2-AS,Down syndrome
TRPM2-AS,Carcinoma lung non small cell
TRPM2-AS,Juvenile rheumatoid arthritis
TRPM2-AS,Ulcerative colitis
TRPM2-AS,Stroke lacunar
TRPM2-AS,Pheochromocytoma
TRPM2-AS,Paraganglioma
TRPM2-AS,Hirschsprung disease
TRPM2-AS,Bladder cancer
TRPM2-AS,Thyroid cancer
TRPM2-AS,Adrenocortical cancer
TRPM2-AS,Adrenocortical carcinoma
TRPM2-AS,Renal cell carcinoma
TRPM2-AS,Triple negative breast cancer
TRPM2-AS,Intrahepatic cholangiocarcinoma
TRPM2-AS,Aortic valve disease
TRPM2-AS,Uterine cervical neoplasms
LINC00163,Multiple symmetric lipomatosis
LINC00163,Glioblastoma
LINC00163,Glioma
LINC00163,Malignant glioma
LINC00163,Pancreatic ductal adenocarcinoma
LINC00163,Autoimmune thyroiditis
LINC00163,Acute myeloid leukemia
LINC00163,Multiple myeloma
LINC00163,Myeloma
LINC00163,Gastric cancer
LINC00163,Breast cancer
LINC00163,Breast neoplasms
LINC00163,Hepatocellular carcinoma
LINC00163,Colorectal cancer
MCM3AP-AS1,Tongue squamous cell carcinoma
MCM3AP-AS1,Oral squamous cell carcinoma
MCM3AP-AS1,Medulloblastoma
MCM3AP-AS1,Anencephaly
MCM3AP-AS1,Anaplastic thyroid carcinoma
MCM3AP-AS1,Alzheimer disease
MCM3AP-AS1,Fragile x syndrome
MCM3AP-AS1,Pancreatic cancer
MCM3AP-AS1,Melanoma
MCM3AP-AS1,Glioblastoma
MCM3AP-AS1,Astrocytoma
MCM3AP-AS1,Gallbladder cancer
MCM3AP-AS1,Non-small cell lung cancer
MCM3AP-AS1,Cervical cancer
MCM3AP-AS1,Renal carcinoma
MCM3AP-AS1,Cholangiocarcinoma
MCM3AP-AS1,Gallbladder carcinoma
MCM3AP-AS1,Head and neck squamous cell carcinoma
MCM3AP-AS1,Heart failure
MCM3AP-AS1,Retinoblastoma
MCM3AP-AS1,Osteoarthritis
MCM3AP-AS1,Nasopharyngeal carcinoma
MCM3AP-AS1,Prostatic neoplasms
MCM3AP-AS1,Myocardial ischemia
MCM3AP-AS1,Diffuse large b cell lymphoma
MCM3AP-AS1,Colorectal carcinoma
MCM3AP-AS1,Prostate cancer
MCM3AP-AS1,B-cell malignancy
MCM3AP-AS1,Gastric cancer
MCM3AP-AS1,Stomach cancer
MCM3AP-AS1,Bladder cancer
MCM3AP-AS1,Urinary bladder cancer
MCM3AP-AS1,Duchenne muscular dystrophy
MCM3AP-AS1,Breast cancer
MCM3AP-AS1,Breast neoplasms
MCM3AP-AS1,Squamous cell carcinoma
MCM3AP-AS1,Vascular diseases
MCM3AP-AS1,Atherosclerosis
MCM3AP-AS1,Colon cancer
MCM3AP-AS1,Multiple sclerosis relapsing-remitting
MCM3AP-AS1,Glioma
MCM3AP-AS1,Malignant glioma
MCM3AP-AS1,Amyotrophic lateral sclerosis
MCM3AP-AS1,Osteosarcoma
MCM3AP-AS1,Cervical squamous cell carcinoma
MCM3AP-AS1,T-cell leukemia
MCM3AP-AS1,T-cell leukemia jurkat cells
MCM3AP-AS1,Burkitt lymphoma
MCM3AP-AS1,Degenerative disc disease
MCM3AP-AS1,Colorectal cancer
MCM3AP-AS1,Obesity
MCM3AP-AS1,Esophageal squamous cell carcinoma
MCM3AP-AS1,Uterine cervical neoplasms
MCM3AP-AS1,Fever
MCM3AP-AS1,Stroke lacunar
MCM3AP-AS1,Williams syndrome
MCM3AP-AS1,Pituitary adenoma
MCM3AP-AS1,Carcinoma lung non-small-cell
MCM3AP-AS1,Non-small cell lung adenocarcinoma
MCM3AP-AS1,Hepatocellular carcinoma
MCM3AP-AS1,Cardiomegaly
MCM3AP-AS1,Polycystic liver disease
MCM3AP-AS1,Multiple sclerosis chronic progressive
MCM3AP-AS1,Estrogen-receptor positive breast cancer
MCM3AP-AS1,Acute promyelocytic leukemia
MCM3AP-AS1,B-cell chronic lymphocytic leukemia
MCM3AP-AS1,Chronic lymphocytic leukemia
MCM3AP-AS1,Endometrial cancer
MCM3AP-AS1,Pituitary neoplasms
MCM3AP-AS1,Malignant melanoma
MCM3AP-AS1,Relapsing-remitting multiple sclerosis
MCM3AP-AS1,Ovarian cancer
MCM3AP-AS1,Chronic myeloid leukemia
MCM3AP-AS1,Myeloid leukemia
MCM3AP-AS1,Multiple myeloma
MCM3AP-AS1,Myeloma
MCM3AP-AS1,Encephalitis japanese
MCM3AP-AS1,Cardiac hypertrophy
MCM3AP-AS1,Mantle cell lymphoma
MCM3AP-AS1,Malaria
MCM3AP-AS1,Down syndrome
MCM3AP-AS1,Cancer
MCM3AP-AS1,Carcinoma lung non small cell
MCM3AP-AS1,Juvenile rheumatoid arthritis
MCM3AP-AS1,Ulcerative colitis
MCM3AP-AS1,Her2-receptor positive breast cancer
MCM3AP-AS1,Autoimmune lymphoproliferative syndrome type 4
MCM3AP-AS1,Endometrial carcinoma
MCM3AP-AS1,Pancreatic ductal adenocarcinoma
MCM3AP-AS1,Liver cancer
MCM3AP-AS1,Esophageal cancer
MCM3AP-AS1,Neuroblastoma
MCM3AP-AS1,Diabetic nephropathies
MCM3AP-AS1,Pheochromocytoma
MCM3AP-AS1,Paraganglioma
MCM3AP-AS1,Hirschsprung disease
MCM3AP-AS1,Thyroid cancer
MCM3AP-AS1,Adrenocortical cancer
MCM3AP-AS1,Adrenocortical carcinoma
MCM3AP-AS1,Renal cell carcinoma
MCM3AP-AS1,Schizophrenia
MCM3AP-AS1,Spinocerebellar ataxia type 1
MCM3AP-AS1,Lymphoblastic lymphoma
MCM3AP-AS1,Thyroid carcinoma anaplastic
MCM3AP-AS1,Thyroid adenomas
MCM3AP-AS1,Notch-induced t-cell acute lymphoblastic leukemia
MCM3AP-AS1,T-cell acute lymphoblastic leukemia
MCM3AP-AS1,Cowden disease
MCM3AP-AS1,Lymphosarcoma
MCM3AP-AS1,Acute myelogenous leukemia
MCM3AP-AS1,Acute myeloid leukemia
MCM3AP-AS1,Chronic pain
MCM3AP-AS1,Malignant lymphoma
MCM3AP-AS1,Lung cancer
MCM3AP-AS1,Coronary artery disease
MCM3AP-AS1,Myasthenia gravis autoimmune experimental
MCM3AP-AS1,B-cell lymphoma
MCM3AP-AS1,B-cell non-hodgkin lymphoma
MCM3AP-AS1,Crohn disease
MCM3AP-AS1,Intermediate coronary syndrome
MCM3AP-AS1,Epilepsy temporal lobe
MCM3AP-AS1,Insulinoma
MCM3AP-AS1,Intrahepatic cholangiocarcinoma
MCM3AP-AS1,Aortic valve disease
MCM3AP-AS1,Prostate carcinoma
MCM3AP-AS1,Head and neck cancer
MCM3AP-AS1,Parkinson disease
MCM3AP-AS1,Aggressive squamous cell carcinoma
MCM3AP-AS1,Biliary tract cancer
MCM3AP-AS1,Ovarian epithelial cancer
MCM3AP-AS1,Kidney diseases
MCM3AP-AS1,Lewy body dementia
MCM3AP-AS1,Ovarian neoplasms
MCM3AP-AS1,Uveal melanoma
MCM3AP-AS1,Leukodystrophy metachromatic
MCM3AP-AS1,Vogt-koyanagi-harada disease
MCM3AP-AS1,Uterine fibroid
MCM3AP-AS1,Brain injury chronic
MCM3AP-AS1,Lung small cell carcinoma
MCM3AP-AS1,Small cell lung cancer
MCM3AP-AS1,Hodgkin lymphoma
MCM3AP-AS1,Colorectal neoplasms
MCM3AP-AS1,Vesicular stomatitis
MCM3AP-AS1,Glomerulosclerosis
MCM3AP-AS1,Myeloproliferative neoplasm
MCM3AP-AS1,Rheumatic heart diseases
MCM3AP-AS1,Triple negative breast cancer
MCM3AP-AS1,Urinary bladder neoplasms
MCM3AP-AS1,Primary pulmonary hypertension
MCM3AP-AS1,Neoplasms
DUXAP8,Oral squamous cell carcinoma
DUXAP8,Prostate cancer
DUXAP8,Gastric cancer
DUXAP8,Stomach cancer
DUXAP8,Lung cancer
DUXAP8,Lung neoplasms
DUXAP8,Pancreatic cancer
DUXAP8,Liver cancer
DUXAP8,Pancreatic adenocarcinoma
DUXAP8,Cervical cancer
DUXAP8,Idiopathic pulmonary fibrosis
DUXAP8,Medulloblastoma
DUXAP8,Lymphoma
DUXAP8,Anaplastic thyroid cancer
DUXAP8,Alzheimer disease
DUXAP8,Bladder cancer
DUXAP8,Urinary bladder cancer
DUXAP8,Duchenne muscular dystrophy
DUXAP8,Primary biliary cirrhosis
DUXAP8,Breast cancer
DUXAP8,Breast neoplasms
DUXAP8,Pituitary neoplasms
DUXAP8,Melanoma
DUXAP8,Multiple sclerosis relapsing-remitting
DUXAP8,Thyroid adenomas
DUXAP8,Glomerulonephritis
DUXAP8,Glioblastoma
DUXAP8,Glioma
DUXAP8,malignant glioma
DUXAP8,Amyotrophic lateral sclerosis
DUXAP8,Cholangiocarcinoma
DUXAP8,Head and neck squamous cell carcinoma
DUXAP8,Hepatocellular carcinoma
DUXAP8,Neuroblastoma
DUXAP8,Osteoarthritis
DUXAP8,Burkitt lymphoma
DUXAP8,Colorectal cancer
DUXAP8,Diabetic nephropathies
DUXAP8,Cardiac hypertrophy
DUXAP8,Lewy body dementia
DUXAP8,Laryngeal carcinoma
DUXAP8,Ovarian carcinoma
DUXAP8,Rheumatoid arthritis
DUXAP8,Ulcerative colitis
DUXAP8,Multiple myeloma
DUXAP8,Cardiomegaly
DUXAP8,Papillary thyroid carcinoma
DUXAP8,myocardial ischaemia-reperfusion (I/R) injury
DUXAP8,Myocardial ischemia
LINC02891,Diffuse large b cell lymphoma
LINC02891,Multiple sclerosis chronic progressive
LINC02891,Renal fibrosis
LINC02891,Precursor cell lymphoblastic leukemia-lymphoma
LINC02891,Pre-eclampsia
LINC02891,Alzheimer disease
LINC02891,Hypertension
LINC02891,Lung cancer
LINC02891,Kawasaki disease
LINC02891,Tuberous sclerosis
LINC02891,Down syndrome
LINC02891,Breast cancer
LINC02891,Breast neoplasms
LINC02891,Pituitary neoplasms
LINC02891,Melanoma
LINC02891,Atherosclerosis
LINC02891,Hepatitis B
LINC02891,Multiple sclerosis relapsing-remitting
LINC02891,Relapsing-remitting multiple sclerosis
LINC02891,Thyroid adenomas
LINC02891,Pulmonary tuberculosis
LINC02891,Glioblastoma
LINC02891,Glioblastoma multiforme
LINC02891,Coronary artery disease
LINC02891,Pancreatic ductal adenocarcinoma
LINC02891,Pituitary adenoma
LINC02891,Acute myocarditis
LINC02891,Scleroderma
LINC02891,Cervical cancer
LINC02891,HIV
LINC02891,Juvenile rheumatoid arthritis
LINC02891,Hepatocellular carcinoma
LINC02891,B-cell lymphoma
LINC02891,Leukemic b-cells
LINC02891,Hodgkin disease
LINC02891,Hodgkin lymphoma
LINC02891,Intermediate coronary syndrome
LINC02891,Colorectal cancer
LINC02891,Colorectal neoplasms
LINC02891,Cardiomegaly
LINC02891,Inflammation
LINC02891,Lung injury
LINC02891,Plaque atherosclerotic
THAP7-AS1,Multiple sclerosis chronic progressive
THAP7-AS1,Medulloblastoma
THAP7-AS1,Estrogen-receptor positive breast cancer
THAP7-AS1,Chorea
THAP7-AS1,Thrombocytopenia
THAP7-AS1,Breast cancer
THAP7-AS1,Breast neoplasms
THAP7-AS1,Colon cancer
THAP7-AS1,Multiple sclerosis relapsing-remitting
THAP7-AS1,Relapsing-remitting multiple sclerosis
THAP7-AS1,Asthma
THAP7-AS1,Amyotrophic lateral sclerosis
THAP7-AS1,Intrahepatic cholangiocarcinoma
THAP7-AS1,Early hepatocellular carcinoma
THAP7-AS1,Hepatocellular carcinoma
THAP7-AS1,Pulmonary emphysema
MIAT,Medulloblastoma
MIAT,Lymphoma
MIAT,Malignant lymphoma
MIAT,Chronic lymphocytic leukemia
MIAT,Osteoporosis
MIAT,Non-small cell lung cancer
MIAT,Papillary thyroid carcinoma
MIAT,Neuroblastoma
MIAT,Esophageal squamous cell carcinoma
MIAT,Cardiomegaly
MIAT,Disease of metabolism
MIAT,Idiopathic pulmonary fibrosis
MIAT,Spinocerebellar ataxia type 17
MIAT,B-cell chronic lymphocytic leukemia
MIAT,Gastric cancer
MIAT,Alzheimer disease
MIAT,Duchenne muscular dystrophy
MIAT,Muscular dystrophy duchenne
MIAT,Huntington disease
MIAT,Lung cancer
MIAT,Cerebellar disease
MIAT,Thyroid adenomas
MIAT,Nervous system cancer
MIAT,Osteosarcoma
MIAT,Lung squamous cell carcinoma
MIAT,Systemic scleroderma
MIAT,HIV
MIAT,Head and neck squamous cell carcinoma
MIAT,Ankylosing spondylitis
MIAT,Burkitt lymphoma
MIAT,Type 2 diabetes mellitus
MIAT,Tendon injuries
MIAT,Sarcopenia
MIAT,Multiple sclerosis chronic progressive
MIAT,Prostate cancer
MIAT,Myotonic dystrophy
MIAT,Chorea
MIAT,Uterine fibroid
MIAT,Breast cancer
MIAT,Breast neoplasms
MIAT,Melanoma
MIAT,Multiple sclerosis relapsing-remitting
MIAT,Glioblastoma
MIAT,Astrocytoma
MIAT,Cholangiocarcinoma
MIAT,Schizophrenia
MIAT,Acute myeloid leukemia
MIAT,Kit-driven acute myeloid leukemia
MIAT,Frontotemporal dementia
MIAT,Type 2 diabetes
MIAT,Multiple myeloma
MIAT,Acute myelogeneous leukemia
MIAT,Stroke lacunar
MIAT,Stomach cancer
MIAT,Urinary bladder cancer
MIAT,Rhabdomyosarcoma
MIAT,Colorectal cancer
MIAT,Nasopharyngeal carcinoma
MIATNB,Gastric cancer
MIATNB,Gastric neoplasms
MIATNB,Stomach cancer
MIATNB,Hypertension
MIATNB,Heart disease
MIATNB,Ataxia telangiectasia
MIATNB,Squamous cell carcinoma
MIATNB,Pulmonary tuberculosis
MIATNB,Tuberculosis pulmonary
MIATNB,Gastrointestinal neoplasms
MIATNB,Squamous cell carcinoma skin or unspecific
MIATNB,Osteosarcoma
MIATNB,Gastric carcinoma
MIATNB,Stomach carcinoma
MIATNB,Carcinoma hepatocellular
MIATNB,Hepatocellular carcinoma
MIATNB,Neuroblastoma
TTC28-AS1,Anencephaly
TTC28-AS1,Neurofibromatosis 1
TTC28-AS1,Alzheimer disease
TTC28-AS1,Pancreatic cancer
TTC28-AS1,Cerebellar disease
TTC28-AS1,Amyotrophic lateral sclerosis
TTC28-AS1,Carcinoma lung non-small-cell
TTC28-AS1,Non-small cell lung cancer
TTC28-AS1,Esophageal cancer
TTC28-AS1,Hepatocellular carcinoma
TTC28-AS1,Hepatoma
TTC28-AS1,Cardiomegaly
TTC28-AS1,Acute promyelocytic leukemia
TTC28-AS1,Colorectal carcinoma
TTC28-AS1,Prostate cancer
TTC28-AS1,Prostate neoplasms
TTC28-AS1,Gastric cancer
TTC28-AS1,Gastric neoplasms
TTC28-AS1,Stomach cancer
TTC28-AS1,Urinary bladder cancer
TTC28-AS1,Urinary bladder neoplasms
TTC28-AS1,Head and neck neoplasms
TTC28-AS1,Lung cancer
TTC28-AS1,Lung neoplasms
TTC28-AS1,Breast cancer
TTC28-AS1,Breast neoplasms
TTC28-AS1,Cancer
TTC28-AS1,Neoplasms
TTC28-AS1,Squamous cell carcinoma
TTC28-AS1,Pituitary neoplasms
TTC28-AS1,Pancreatic neoplasms
TTC28-AS1,Hepatitis c virus infection
TTC28-AS1,Melanoma
TTC28-AS1,Colon cancer
TTC28-AS1,Ovarian cancer
TTC28-AS1,Ovarian neoplasms
TTC28-AS1,Acute kidney injury
TTC28-AS1,Glioblastoma
TTC28-AS1,Glioma
TTC28-AS1,Malignant glioma
TTC28-AS1,Gastrointestinal neoplasms
TTC28-AS1,Gastrointestinal system cancer
TTC28-AS1,Osteosarcoma
TTC28-AS1,Pancreatic ductal adenocarcinoma
TTC28-AS1,Renal clear cell carcinoma
TTC28-AS1,Schizophrenia
TTC28-AS1,Myocardial infarction
TTC28-AS1,Carcinoma hepatocellular
TTC28-AS1,Diabetes mellitus type 2
TTC28-AS1,Type 2 diabetes mellitus
TTC28-AS1,Esophageal squamous cell carcinoma
TTC28-AS1,Multiple sclerosis chronic progressive
TTC28-AS1,Medulloblastoma
TTC28-AS1,Estrogen-receptor positive breast cancer
TTC28-AS1,Chorea
TTC28-AS1,Thrombocytopenia
TTC28-AS1,Multiple sclerosis relapsing-remitting
TTC28-AS1,Relapsing-remitting multiple sclerosis
TTC28-AS1,Asthma
TTC28-AS1,Intrahepatic cholangiocarcinoma
TTC28-AS1,Early hepatocellular carcinoma
TTC28-AS1,Pulmonary emphysema
TTC28-AS1,Prostatic neoplasms
OGFRP1,Hepatocellular carcinoma
NUP50-DT,Diffuse large b cell lymphoma
NUP50-DT,Multiple sclerosis chronic progressive
NUP50-DT,Renal fibrosis
NUP50-DT,Precursor cell lymphoblastic leukemia-lymphoma
NUP50-DT,Pre-eclampsia
NUP50-DT,Alzheimer disease
NUP50-DT,Hypertension
NUP50-DT,Lung cancer
NUP50-DT,Kawasaki disease
NUP50-DT,Tuberous sclerosis
NUP50-DT,Down syndrome
NUP50-DT,Breast cancer
NUP50-DT,Breast neoplasms
NUP50-DT,Pituitary neoplasms
NUP50-DT,Melanoma
NUP50-DT,Atherosclerosis
NUP50-DT,Hepatitis B
NUP50-DT,Multiple sclerosis relapsing-remitting
NUP50-DT,Relapsing-remitting multiple sclerosis
NUP50-DT,Thyroid adenomas
NUP50-DT,Pulmonary tuberculosis
NUP50-DT,Glioblastoma
NUP50-DT,Glioblastoma multiforme
NUP50-DT,Coronary artery disease
NUP50-DT,Pancreatic ductal adenocarcinoma
NUP50-DT,Pituitary adenoma
NUP50-DT,Acute myocarditis
NUP50-DT,Scleroderma
NUP50-DT,Cervical cancer
NUP50-DT,HIV
NUP50-DT,Juvenile rheumatoid arthritis
NUP50-DT,Hepatocellular carcinoma
NUP50-DT,B-cell lymphoma
NUP50-DT,Leukemic b-cells
NUP50-DT,Hodgkin disease
NUP50-DT,Hodgkin lymphoma
NUP50-DT,Intermediate coronary syndrome
NUP50-DT,Colorectal cancer
NUP50-DT,Colorectal neoplasms
NUP50-DT,Cardiomegaly
NUP50-DT,Inflammation
NUP50-DT,Lung injury
NUP50-DT,Plaque atherosclerotic
NUP50-DT,Japanese encephalitis
NUP50-DT,Myotonic dystrophy
NUP50-DT,Lung cancer bone metastasis
NUP50-DT,Glioma
NUP50-DT,Malignant glioma
NUP50-DT,Medulloblastoma
NUP50-DT,Multiple myeloma
NUP50-DT,Obesity
NUP50-DT,Squamous cell carcinoma
NUP50-DT,Vascular diseases
NUP50-DT,Colon cancer
NUP50-DT,Lung adenocarcinoma
NUP50-DT,Liver neoplasms
LINC00899,Carcinoma lung non-small-cell
LINC00899,Multiple system atrophy
LINC00899,Neuroblastoma
LINC00899,Diffuse large b cell lymphoma
LINC00899,Acute promyelocytic leukemia
LINC00899,Prostate cancer
LINC00899,Alzheimer disease
LINC00899,Head and neck cancer
LINC00899,Cardiovascular disease
LINC00899,Breast cancer
LINC00899,Breast neoplasms
LINC00899,Glioblastoma
LINC00899,Glioma
LINC00899,Malignant glioma
LINC00899,Gastrointestinal system cancer
LINC00899,Pancreatic ductal adenocarcinoma
LINC00899,Non-small cell lung adenocarcinoma
LINC00899,Non-small cell lung cancer
LINC00899,Clear cell renal cell carcinoma
LINC00899,Renal clear cell carcinoma
LINC00899,Myocardial infarction
LINC00899,Early hepatocellular carcinoma
LINC00899,Hepatocellular carcinoma
LINC00899,Esophageal squamous cell carcinoma
LINC00899,Brain injury chronic
LINC00899,Laryngocarcinoma cancer
LINC00899,Melanoma
LINC00899,Osteosarcoma
LINC00899,Stroke lacunar
LINC00899,Liver neoplasms
LINC00899,Colorectal cancer
SRGAP3-AS2,Glioma
SRGAP3-AS2,Hepatocellular carcinoma
THUMPD3-AS1,Oral squamous cell carcinoma
THUMPD3-AS1,Prostate cancer
THUMPD3-AS1,Gastric cancer
THUMPD3-AS1,Stomach cancer
THUMPD3-AS1,Lung cancer
THUMPD3-AS1,Lung neoplasms
THUMPD3-AS1,Pancreatic cancer
THUMPD3-AS1,Liver cancer
THUMPD3-AS1,Pancreatic adenocarcinoma
THUMPD3-AS1,Cervical cancer
THUMPD3-AS1,Lymphoma non-hodgkin
THUMPD3-AS1,Non-hodgkin lymphoma
THUMPD3-AS1,B-cell chronic lymphocytic leukemia
THUMPD3-AS1,Chronic lymphocytic leukemia
THUMPD3-AS1,Alzheimer disease
THUMPD3-AS1,Breast cancer
THUMPD3-AS1,Breast neoplasms
THUMPD3-AS1,Thyroid cancer
THUMPD3-AS1,Melanoma
THUMPD3-AS1,Lesch-nyhan syndrome
THUMPD3-AS1,Cerebellar disease
THUMPD3-AS1,Glioblastoma
THUMPD3-AS1,Glioma
THUMPD3-AS1,Malignant glioma
THUMPD3-AS1,Non-small cell lung cancer
THUMPD3-AS1,Cholangiocarcinoma
THUMPD3-AS1,Hepatocellular carcinoma
THUMPD3-AS1,Neuroblastoma
THUMPD3-AS1,Myeloid leukemia
THUMPD3-AS1,Acute myelocytic leukemia
THUMPD3-AS1,Acute myelogenous leukemia
THUMPD3-AS1,Acute myeloid leukemia
THUMPD3-AS1,Colorectal cancer
THUMPD3-AS1,Multiple myeloma
THUMPD3-AS1,Graft vs host disease
THUMPD3-AS1,Keloid
THUMPD3-AS1,Cerebellar neurodegeneration
THUMPD3-AS1,Multiple sclerosis chronic progressive
THUMPD3-AS1,Oral carcinoma
THUMPD3-AS1,Multiple sclerosis relapsing-remitting
THUMPD3-AS1,Astrocytoma
THUMPD3-AS1,Chronic myelogenous leukemia
THUMPD3-AS1,Mouth neoplasms
THUMPD3-AS1,Prostatic neoplasms
THUMPD3-AS1,Relapsing-remitting multiple sclerosis
THUMPD3-AS1,Myasthenia gravis autoimmune experimental
THUMPD3-AS1,Inflammatory breast neoplasms
THUMPD3-AS1,Idiopathic pulmonary fibrosis
THUMPD3-AS1,Early hepatocellular carcinoma
THUMPD3-AS1,Cardiomegaly
THUMPD3-AS1,Medulloblastoma
THUMPD3-AS1,Colon cancer
THUMPD3-AS1,Amyotrophic lateral sclerosis
THUMPD3-AS1,Bladder cancer
THUMPD3-AS1,Epilepsy temporal lobe
THUMPD3-AS1,Lung carcinoma
THUMPD3-AS1,Carcinoma lung non-small-cell
THUMPD3-AS1,Acute myocardial infarction
THUMPD3-AS1,Uterine cervical neoplasms
THUMPD3-AS1,Cardiac hypertrophy
THUMPD3-AS1,Tongue squamous cell carcinoma
THUMPD3-AS1,Acute promyelocytic leukemia
THUMPD3-AS1,Leukodystrophy metachromatic
THUMPD3-AS1,Vogt-koyanagi-harada disease
THUMPD3-AS1,Osteosarcoma
THUMPD3-AS1,Heart failure
THUMPD3-AS1,Osteoarthritis
THUMPD3-AS1,Uterine fibroid
THUMPD3-AS1,Pituitary neoplasms
THUMPD3-AS1,Pituitary adenoma
THUMPD3-AS1,Diabetic nephropathies
THUMPD3-AS1,Brain injury chronic
THUMPD3-AS1,Lymphoma
THUMPD3-AS1,Anaplastic thyroid cancer
THUMPD3-AS1,Urinary bladder cancer
THUMPD3-AS1,Duchenne muscular dystrophy
THUMPD3-AS1,Primary biliary cirrhosis
THUMPD3-AS1,Thyroid adenomas
THUMPD3-AS1,Glomerulonephritis
THUMPD3-AS1,Head and neck squamous cell carcinoma
THUMPD3-AS1,Burkitt lymphoma
THUMPD3-AS1,Lewy body dementia
THUMPD3-AS1,Laryngeal carcinoma
THUMPD3-AS1,Ovarian carcinoma
THUMPD3-AS1,Rheumatoid arthritis
THUMPD3-AS1,Ulcerative colitis
THUMPD3-AS1,Disease of metabolism
THUMPD3-AS1,Spinocerebellar ataxia type 17
THUMPD3-AS1,Muscular dystrophy duchenne
THUMPD3-AS1,Huntington disease
THUMPD3-AS1,Nervous system cancer
THUMPD3-AS1,Lung squamous cell carcinoma
THUMPD3-AS1,Systemic scleroderma
THUMPD3-AS1,HIV
THUMPD3-AS1,Ankylosing spondylitis
THUMPD3-AS1,Type 2 diabetes mellitus
THUMPD3-AS1,Tendon injuries
THUMPD3-AS1,Sarcopenia
THUMPD3-AS1,Myotonic dystrophy
THUMPD3-AS1,Chorea
THUMPD3-AS1,Schizophrenia
THUMPD3-AS1,Kit-driven acute myeloid leukemia
THUMPD3-AS1,Frontotemporal dementia
THUMPD3-AS1,Type 2 diabetes
THUMPD3-AS1,Acute myelogeneous leukemia
THUMPD3-AS1,Stroke lacunar
THUMPD3-AS1,Rhabdomyosarcoma
THUMPD3-AS1,Nasopharyngeal carcinoma
LINC00852,Diffuse large b cell lymphoma
LINC00852,Agressive prostate cancer
LINC00852,Prostate cancer
LINC00852,B-cell malignancy
LINC00852,Gastric cancer
LINC00852,Stomach cancer
LINC00852,Alzheimer disease
LINC00852,Bladder cancer
LINC00852,Urinary bladder cancer
LINC00852,Lung cancer
LINC00852,Breast cancer
LINC00852,Breast neoplasms
LINC00852,Congenital heart disease
LINC00852,Squamous cell carcinoma
LINC00852,Vascular diseases
LINC00852,Thyroid cancer
LINC00852,Colon cancer
LINC00852,Endometrial carcinoma
LINC00852,Glioma
LINC00852,Malignant glioma
LINC00852,Osteosarcoma
LINC00852,Ewing sarcoma
LINC00852,Ewing sarcoma family tumor
LINC00852,Coronary artery disease
LINC00852,Pancreatic ductal adenocarcinoma
LINC00852,Cervical squamous cell carcinoma
LINC00852,Lung squamous cell carcinoma
LINC00852,Carcinoma lung non-small-cell
LINC00852,Egfr mutant non-small cell lung cancer
LINC00852,Non-small cell lung cancer
LINC00852,Lung adenocarcinoma
LINC00852,Carcinoma renal cell
LINC00852,Kidney chromophobe
LINC00852,Kidney chromophobe cancer
LINC00852,Renal cell carcinoma
LINC00852,Hepatocellular carcinoma
LINC00852,Burkitt lymphoma
LINC00852,Esophageal squamous cell carcinoma
LINC00852,Non small cell lung carcinoma
LINC00852,Multiple sclerosis chronic progressive
LINC00852,Multiple sclerosis relapsing-remitting
LINC00852,Tongue squamous cell carcinoma
LINC00852,Dermatomyositis
LINC00852,Neurodegenerative diseases
LINC00852,Parkinson disease
LINC00852,Malignant melanoma
LINC00852,Melanoma
LINC00852,Glioblastoma
LINC00852,Non-small cell lung adenocarcinoma
LINC00852,Schizophrenia
LINC00852,Neuroblastoma
LINC00852,Ovarian epithelial cancer
LINC00852,Thyroid cancer papillary
LINC00852,Mptp poisoning
FGD5-AS1,Anencephaly
FGD5-AS1,Neurofibromatosis 1
FGD5-AS1,Alzheimer disease
FGD5-AS1,Pancreatic cancer
FGD5-AS1,Cerebellar disease
FGD5-AS1,Amyotrophic lateral sclerosis
FGD5-AS1,Carcinoma lung non-small-cell
