miRNA,disease
hsa-miR-9-5p,Choroidal Melanoma
hsa-miR-9-5p,Chronic Obstructive Pulmonary Disease
hsa-miR-9-5p,Colon Cancer
hsa-miR-9-5p,Colorectal Cancer
hsa-miR-9-5p,COVID-19
hsa-miR-9-5p,Endometrial Cancer
hsa-miR-9-5p,Endometriosis
hsa-miR-9-5p,Ependymoma
hsa-miR-9-5p,Esophageal Cancer
hsa-miR-9-5p,Frontotemporal Dementia
hsa-miR-9-5p,Gastric Cancer
hsa-miR-9-5p,Glioblastoma
hsa-miR-9-5p,Glioma
hsa-miR-9-5p,Head And Neck Squamous Cell Carcinoma
hsa-miR-9-5p,Hepatitis B Virus Infection
hsa-miR-9-5p,Hepatocellular Carcinoma
hsa-miR-9-5p,Hepatoma
hsa-miR-9-5p,Her2-Receptor Positive Breast Cancer
hsa-miR-9-5p,Hereditary Hemorrhagic Telangiectasia
hsa-miR-9-5p,Hypertension
hsa-miR-9-5p,Idiopathic Pulmonary Fibrosis
hsa-miR-9-5p,Intracranial Aneurysm
hsa-miR-9-5p,Kidney Renal Papillary Cell Carcinoma
hsa-miR-9-5p,Leukemia
hsa-miR-9-5p,Liver Hepatocellular Carcinoma
hsa-miR-9-5p,Low-Grade Glioma
hsa-miR-9-5p,Lung Adenocarcinoma
hsa-miR-9-5p,Lung Cancer
hsa-miR-9-5p,Lung Non-Small Cell Carcinoma
hsa-miR-9-5p,Lung Small Cell Carcinoma
hsa-miR-9-5p,Lung Squamous Cell Carcinoma
hsa-miR-9-5p,Melanoma
hsa-miR-9-5p,Multiple Sclerosis
hsa-miR-9-5p,Myocardial Infarction
hsa-miR-9-5p,Neck Squamous Cell Carcinoma
hsa-miR-9-5p,Neuroblastoma
hsa-miR-9-5p,Non-Hodgkin Lymphoma
hsa-miR-9-5p,Non-Small Cell Lung Cancer
hsa-miR-9-5p,Obesity
hsa-miR-9-5p,Osteoarthritis
hsa-miR-9-5p,Osteosarcoma
hsa-miR-9-5p,Pancreatic Cancer
hsa-miR-9-5p,Pancreatic Ductal Adenocarcinoma
hsa-miR-9-5p,Papillary Renal Cell Carcinoma
hsa-miR-9-5p,Parkinson Disease
hsa-miR-9-5p,Periodontitis
hsa-miR-9-5p,Pre-Eclampsia
hsa-miR-9-5p,Precursor Cell Lymphoblastic Leukemia-Lymphoma
hsa-miR-9-5p,Proliferative Vitreoretinopathy
hsa-miR-9-5p,Prostate Adenocarcinoma
hsa-miR-9-5p,Prostate Cancer
hsa-miR-9-5p,Pulmonary Fibrosis
hsa-miR-9-5p,Renal Cancer
hsa-miR-9-5p,Renal Cell Carcinoma
hsa-miR-9-5p,Renal Clear Cell Carcinoma
hsa-miR-9-5p,Rhabdomyosarcoma
hsa-miR-9-5p,Sarcoma
hsa-miR-9-5p,Squamous Cell Carcinoma
hsa-miR-9-5p,Stomach Adenocarcinoma
hsa-miR-9-5p,Systemic Lupus Erythematosus
hsa-miR-9-5p,T-Cell Leukemia
hsa-miR-9-5p,Thyroid Cancer
hsa-miR-9-5p,Thyroid Carcinoma
hsa-miR-9-5p,Triple-Negative Breast Cancer
hsa-miR-9-5p,Type 1 Diabetes Mellitus
hsa-miR-9-5p,Type 2 Diabetes Mellitus
hsa-miR-9-5p,Uterine Corpus Endometrial Carcinoma
hsa-miR-125a-5p,Adrenocortical Cancer
hsa-miR-125a-5p,Adrenocortical Carcinoma
hsa-miR-125a-5p,Adult Acute Myeloid Leukemia
hsa-miR-125a-5p,Alzheimer Disease
hsa-miR-125a-5p,Amyotrophic Lateral Sclerosis
hsa-miR-125a-5p,Ankylosing Spondylitis
hsa-miR-125a-5p,Asthma
hsa-miR-125a-5p,Astrocytoma
hsa-miR-125a-5p,Atherosclerosis
hsa-miR-125a-5p,Autism Spectrum Disorder
hsa-miR-125a-5p,Autoimmune Disease
hsa-miR-125a-5p,Basal Cell Carcinoma
hsa-miR-125a-5p,Biliary Atresia
hsa-miR-125a-5p,Bladder Cancer
hsa-miR-125a-5p,Bladder Urothelial Carcinoma
hsa-miR-125a-5p,Breast Cancer
hsa-miR-125a-5p,Breast Invasive Carcinoma
hsa-miR-125a-5p,Cancer
hsa-miR-125a-5p,Carcinoma
hsa-miR-125a-5p,Cardiovascular Disease
hsa-miR-125a-5p,Cerebrovascular Disease
hsa-miR-125a-5p,Cervical Cancer
hsa-miR-125a-5p,Cervical Squamous Cell Carcinoma
hsa-miR-125a-5p,Cholangiocarcinoma
hsa-miR-125a-5p,Chordoma
hsa-miR-125a-5p,Chronic Obstructive Pulmonary Disease
hsa-miR-125a-5p,Colon Adenocarcinoma
hsa-miR-125a-5p,Colon Cancer
hsa-miR-125a-5p,Colorectal Cancer
hsa-miR-125a-5p,COVID-19
hsa-miR-125a-5p,Crohn's Disease
hsa-miR-125a-5p,Diabetes Mellitus
hsa-miR-125a-5p,Diffuse Large B-Cell Lymphoma
hsa-miR-125a-5p,Duchenne Muscular Dystrophy
hsa-miR-125a-5p,Ependymoma
hsa-miR-125a-5p,Esophageal Cancer
hsa-miR-125a-5p,Esophageal Carcinoma
hsa-miR-125a-5p,Esophagus Squamous Cell Carcinoma
hsa-miR-125a-5p,Estrogen-Receptor Positive Breast Cancer
hsa-miR-125a-5p,Gastric Adenocarcinoma
hsa-miR-125a-5p,Gastric Cancer
hsa-miR-125a-5p,Gastrointestinal Stromal Tumor
hsa-miR-125a-5p,Glaucoma
hsa-miR-125a-5p,Glioblastoma
hsa-miR-125a-5p,Glioma
hsa-miR-125a-5p,Head And Neck Cancer
hsa-miR-125a-5p,Head And Neck Squamous Cell Carcinoma
hsa-miR-125a-5p,Hepatitis B
hsa-miR-125a-5p,Hepatitis B Virus Infection
hsa-miR-125a-5p,Hepatocellular Carcinoma
hsa-miR-125a-5p,Her2-Receptor Positive Breast Cancer
hsa-miR-125a-5p,Hodgkin's Lymphoma
hsa-miR-125a-5p,Idiopathic Pulmonary Fibrosis
hsa-miR-125a-5p,Intracranial Aneurysm
hsa-miR-125a-5p,Intrahepatic Cholangiocarcinoma
hsa-miR-125a-5p,Kidney Renal Papillary Cell Carcinoma
hsa-miR-125a-5p,Leukemia
hsa-miR-125a-5p,Liver Cancer
hsa-miR-125a-5p,Liver Cirrhosis
hsa-miR-125a-5p,Lung Adenocarcinoma
hsa-miR-125a-5p,Lung Cancer
hsa-miR-125a-5p,Lung Non-Small Cell Carcinoma
hsa-miR-125a-5p,Lung Squamous Cell Carcinoma
hsa-miR-125a-5p,Lymphoma
hsa-miR-125a-5p,Malignant Glioma
hsa-miR-125a-5p,Malignant Melanoma
hsa-miR-125a-5p,Malignant Pleural Mesothelioma
hsa-miR-125a-5p,Medulloblastoma
hsa-miR-125a-5p,Melanoma
hsa-miR-125a-5p,Multiple Myeloma
hsa-miR-125a-5p,Multiple Sclerosis
hsa-miR-125a-5p,Myasthenia Gravis
hsa-miR-125a-5p,Myelodysplastic Syndrome
hsa-miR-125a-5p,Nasopharynx Cancer
hsa-miR-125a-5p,Nasopharynx Carcinoma
hsa-miR-125a-5p,Non-Small Cell Lung Cancer
hsa-miR-125a-5p,Oral Cancer
hsa-miR-125a-5p,Oral Squamous Cell Carcinoma
hsa-miR-125a-5p,Osteosarcoma
hsa-miR-125a-5p,Ovarian Cancer
hsa-miR-125a-5p,Pancreatic Adenocarcinoma
hsa-miR-125a-5p,Pancreatic Cancer
hsa-miR-125a-5p,Pancreatic Ductal Adenocarcinoma
hsa-miR-125a-5p,Papillary Renal Cell Carcinoma
hsa-miR-125a-5p,Parkinson Disease
hsa-miR-125a-5p,Periodontitis
hsa-miR-125a-5p,Polycystic Ovary Syndrome
hsa-miR-125a-5p,Pre-Eclampsia
hsa-miR-125a-5p,Prostate Adenocarcinoma
hsa-miR-125a-5p,Prostate Cancer
hsa-miR-125a-5p,Prostate Carcinoma
hsa-miR-125a-5p,Rectum Adenocarcinoma
hsa-miR-125a-5p,Relapsing-Remitting Multiple Sclerosis
hsa-miR-125a-5p,Renal Cell Carcinoma
hsa-miR-125a-5p,Renal Clear Cell Carcinoma
hsa-miR-125a-5p,Retinoblastoma
hsa-miR-125a-5p,Rheumatoid Arthritis
hsa-miR-125a-5p,Sarcoma
hsa-miR-125a-5p,Spinal Chordoma
hsa-miR-125a-5p,Squamous Cell Carcinoma
hsa-miR-125a-5p,Stomach Adenocarcinoma
hsa-miR-125a-5p,Stomach Cancer
hsa-miR-125a-5p,Thyroid Cancer
hsa-miR-125a-5p,Thyroid Carcinoma
hsa-miR-125a-5p,Type 1 Diabetes Mellitus
hsa-miR-125a-5p,Type 2 Diabetes Mellitus
hsa-miR-125a-5p,Uterine Cancer
hsa-miR-125a-5p,Uterine Corpus Endometrial Carcinoma
hsa-miR-126-3p,Abdominal Aortic Aneurysm
hsa-miR-126-3p,Acquired Immunodeficiency Syndrome
hsa-miR-126-3p,Acute Lymphoblastic Leukemia
hsa-miR-126-3p,Acute Myeloblastic Leukemia
hsa-miR-126-3p,Acute Myeloid Leukemia
hsa-miR-126-3p,Acute Myocardial Infarction
hsa-miR-126-3p,Acute Promyelocytic Leukemia
hsa-miR-126-3p,Acute Respiratory Distress Syndrome
hsa-miR-126-3p,Adenocarcinoma
hsa-miR-126-3p,Adrenocortical Carcinoma
hsa-miR-126-3p,Adult Acute Myeloid Leukemia
hsa-miR-126-3p,Age-Related Macular Degeneration
hsa-miR-126-3p,Allergic Asthma
hsa-miR-126-3p,Allergic Rhinitis
hsa-miR-126-3p,Alzheimer Disease
hsa-miR-126-3p,Amyotrophic Lateral Sclerosis
hsa-miR-126-3p,Aortic Aneurysm
hsa-miR-126-3p,Aplastic Anemia
hsa-miR-126-3p,Asthma
hsa-miR-126-3p,Astrocytoma
hsa-miR-126-3p,Atherosclerosis
hsa-miR-126-3p,Atrial Fibrillation
hsa-miR-126-3p,Autism Spectrum Disorder
hsa-miR-126-3p,Autoimmune Disease
hsa-miR-126-3p,B-Cell Acute Lymphoblastic Leukemia
hsa-miR-126-3p,B-Cell Lymphoma
hsa-miR-126-3p,Biliary Atresia
hsa-miR-126-3p,Bipolar Disorder
hsa-miR-126-3p,Bladder Cancer
hsa-miR-126-3p,Bladder Urothelial Carcinoma
hsa-miR-126-3p,Breast Cancer
hsa-miR-126-3p,Breast Invasive Carcinoma
hsa-miR-126-3p,Burkitt Lymphoma
hsa-miR-126-3p,Cancer
hsa-miR-126-3p,Carcinoma
hsa-miR-126-3p,Cardiomyopathy
hsa-miR-126-3p,Cardiovascular Disease
hsa-miR-126-3p,Cell Renal Cell Carcinoma
hsa-miR-126-3p,Cervical Cancer
hsa-miR-126-3p,Cervical Carcinoma
hsa-miR-126-3p,Cholangiocarcinoma
hsa-miR-126-3p,Chondrosarcoma
hsa-miR-126-3p,Chordoma
hsa-miR-126-3p,Chronic Fatigue Syndrome
hsa-miR-126-3p,Chronic Hepatitis B
hsa-miR-126-3p,Chronic Kidney Disease
hsa-miR-126-3p,Chronic Lymphocytic Leukemia
hsa-miR-126-3p,Chronic Myeloid Leukemia
hsa-miR-126-3p,Chronic Obstructive Pulmonary Disease
hsa-miR-126-3p,Chronic Periodontitis
hsa-miR-126-3p,Clear Cell Renal Cell Carcinoma
hsa-miR-126-3p,Colon Adenocarcinoma
hsa-miR-126-3p,Colon Cancer
hsa-miR-126-3p,Colorectal Adenocarcinoma
hsa-miR-126-3p,Colorectal Cancer
hsa-miR-126-3p,Colorectal Carcinoma
hsa-miR-126-3p,Coronary Artery Disease
hsa-miR-126-3p,Coronary Heart Disease
hsa-miR-126-3p,COVID-19
hsa-miR-126-3p,Crohn's Disease
hsa-miR-126-3p,Dermatomyositis
hsa-miR-126-3p,Diabetes Mellitus
hsa-miR-126-3p,Diabetic Nephropathy
hsa-miR-126-3p,Diabetic Retinopathy
hsa-miR-126-3p,Diffuse Large B-Cell Lymphoma
hsa-miR-126-3p,Dilated Cardiomyopathy
hsa-miR-126-3p,Down Syndrome
hsa-miR-126-3p,Endometrioid Carcinoma
hsa-miR-126-3p,Endometriosis
hsa-miR-126-3p,Ependymoma
hsa-miR-126-3p,Epilepsy
hsa-miR-126-3p,Esophageal Adenocarcinoma
hsa-miR-126-3p,Esophageal Cancer
hsa-miR-126-3p,Esophagus Squamous Cell Carcinoma
hsa-miR-126-3p,Estrogen-Receptor Positive Breast Cancer
hsa-miR-126-3p,Gastric Cancer
hsa-miR-126-3p,Gastrointestinal Stromal Tumor
hsa-miR-126-3p,Gastrointestinal System Cancer
hsa-miR-126-3p,Gestational Diabetes Mellitus
hsa-miR-126-3p,Glioblastoma
hsa-miR-126-3p,Glioma
hsa-miR-126-3p,Growth Hormone-Secreting Pituitary Adenoma
hsa-miR-126-3p,Head And Neck Cancer
hsa-miR-126-3p,Head And Neck Squamous Cell Carcinoma
hsa-miR-126-3p,Hemangioma
hsa-miR-126-3p,Hepatitis
hsa-miR-126-3p,Hepatitis C
hsa-miR-126-3p,Hepatitis C Virus Infection
hsa-miR-126-3p,Hepatocellular Cancer
hsa-miR-126-3p,Hepatocellular Carcinoma
hsa-miR-126-3p,Her2-Receptor Positive Breast Cancer
hsa-miR-126-3p,HIV
hsa-miR-126-3p,Hodgkin's Lymphoma
hsa-miR-126-3p,Huntington's Disease
hsa-miR-126-3p,Hyperglycemia
hsa-miR-126-3p,Hypertension
hsa-miR-126-3p,Inflammation
hsa-miR-126-3p,Inflammatory Bowel Disease
hsa-miR-126-3p,Intracranial Aneurysm
hsa-miR-126-3p,Kaposi's Sarcoma
hsa-miR-126-3p,Kawasaki Disease
hsa-miR-126-3p,Kennedy's Disease
hsa-miR-126-3p,Kidney Cancer
hsa-miR-126-3p,Kidney Renal Papillary Cell Carcinoma
hsa-miR-126-3p,Leiomyoma
hsa-miR-126-3p,Leukemia
hsa-miR-126-3p,Liver Cancer
hsa-miR-126-3p,Liver Cirrhosis
hsa-miR-126-3p,Liver Disease
hsa-miR-126-3p,Low-Grade Glioma
hsa-miR-126-3p,Lung Adenocarcinoma
hsa-miR-126-3p,Lung Cancer
hsa-miR-126-3p,Lung Carcinoma
hsa-miR-126-3p,Lung Non-Small Cell Carcinoma
hsa-miR-126-3p,Lung Small Cell Carcinoma
hsa-miR-126-3p,Lung Squamous Cell Carcinoma
hsa-miR-126-3p,Lymphoblastic Leukemia
hsa-miR-126-3p,Lymphoma
hsa-miR-126-3p,Major Depressive Disorder
hsa-miR-126-3p,Malignant Glioma
hsa-miR-126-3p,Malignant Melanoma
hsa-miR-126-3p,Medulloblastoma
hsa-miR-126-3p,Melanoma
hsa-miR-126-3p,Mouth Neoplasm
hsa-miR-126-3p,Multiple Myeloma
hsa-miR-126-3p,Multiple Sclerosis
hsa-miR-126-3p,Muscular Atrophy
hsa-miR-126-3p,Myelodysplastic Syndrome
hsa-miR-126-3p,Myeloma
hsa-miR-126-3p,Myeloproliferative Neoplasm
hsa-miR-126-3p,Myocardial Infarction
hsa-miR-126-3p,Nasopharynx Cancer
hsa-miR-126-3p,Nasopharynx Carcinoma
hsa-miR-126-3p,Nephroblastoma
hsa-miR-126-3p,Neuroblastoma
hsa-miR-126-3p,Non-Alcoholic Fatty Liver Disease
hsa-miR-126-3p,Non-Hodgkin Lymphoma
hsa-miR-126-3p,Non-Small Cell Lung Adenocarcinoma
hsa-miR-126-3p,Non-Small Cell Lung Cancer
hsa-miR-126-3p,Non Small Cell Lung Cancer
hsa-miR-126-3p,Obesity
hsa-miR-126-3p,Oligodendroglioma
hsa-miR-126-3p,Oral Carcinoma
hsa-miR-126-3p,Oral Squamous Cell Carcinoma
hsa-miR-126-3p,Osteoarthritis
hsa-miR-126-3p,Osteosarcoma
hsa-miR-126-3p,Ovarian Cancer
hsa-miR-126-3p,Ovarian Carcinoma
hsa-miR-126-3p,Ovarian Clear Cell Carcinoma
hsa-miR-126-3p,Pancreatic Adenocarcinoma
hsa-miR-126-3p,Pancreatic Cancer
hsa-miR-126-3p,Pancreatic Ductal Adenocarcinoma
hsa-miR-126-3p,Papillary Renal Cell Carcinoma
hsa-miR-126-3p,Papillary Thyroid Carcinoma
hsa-miR-126-3p,Parathyroid Carcinoma
hsa-miR-126-3p,Parkinson Disease
hsa-miR-126-3p,Periodontitis
hsa-miR-126-3p,Peripheral Artery Disease
hsa-miR-126-3p,Pituitary Adenoma
hsa-miR-126-3p,Pleural Mesothelioma
hsa-miR-126-3p,Polycystic Ovary Syndrome
hsa-miR-126-3p,Pre-Eclampsia
hsa-miR-126-3p,Precursor Cell Lymphoblastic Leukemia-Lymphoma
hsa-miR-126-3p,Primary Pulmonary Hypertension
hsa-miR-126-3p,Prostate Adenocarcinoma
hsa-miR-126-3p,Prostate Cancer
hsa-miR-126-3p,Prostate Neoplasm
hsa-miR-126-3p,Psoriasis
hsa-miR-126-3p,Pulmonary Artery Hypertension
hsa-miR-126-3p,Pulmonary Hypertension
hsa-miR-126-3p,Rectum Adenocarcinoma
hsa-miR-126-3p,Relapsing-Remitting Multiple Sclerosis
hsa-miR-126-3p,Renal Cell Carcinoma
hsa-miR-126-3p,Renal Clear Cell Carcinoma
hsa-miR-126-3p,Retinoblastoma
hsa-miR-126-3p,Rhabdomyosarcoma
hsa-miR-126-3p,Rheumatoid Arthritis
hsa-miR-126-3p,Sarcoma
hsa-miR-126-3p,Schizophrenia
hsa-miR-126-3p,Sepsis
hsa-miR-126-3p,Sjogren Syndrome
hsa-miR-126-3p,Skin Squamous Cell Carcinoma
hsa-miR-126-3p,Small Cell Lung Cancer
hsa-miR-126-3p,Squamous Cell Carcinoma
hsa-miR-126-3p,Stomach Cancer
hsa-miR-126-3p,Synovial Sarcoma
hsa-miR-126-3p,Systemic Lupus Erythematosus
hsa-miR-126-3p,Systemic Sclerosis
hsa-miR-126-3p,T-Cell Leukemia
hsa-miR-126-3p,Temporal Lobe Epilepsy
hsa-miR-126-3p,Thyroid Cancer
hsa-miR-126-3p,Thyroid Carcinoma
hsa-miR-126-3p,Triple-Negative Breast Cancer
hsa-miR-126-3p,Tuberculosis
hsa-miR-126-3p,Turner Syndrome
hsa-miR-126-3p,Type 1 Diabetes Mellitus
hsa-miR-126-3p,Type 2 Diabetes Mellitus
hsa-miR-126-3p,Ulcerative Colitis
hsa-miR-126-3p,Urinary Bladder Cancer
hsa-miR-126-3p,Uterine Cancer
hsa-miR-126-3p,Uterine Cervical Neoplasm
hsa-miR-126-3p,Uterine Corpus Endometrial Carcinoma
hsa-miR-126-3p,Vascular Disease
hsa-miR-126-3p,Wilms Tumor
hsa-miR-134-5p,Acute Myocardial Infarction
hsa-miR-134-5p,Adrenocortical Carcinoma
hsa-miR-134-5p,Alzheimer Disease
hsa-miR-134-5p,Amyotrophic Lateral Sclerosis
hsa-miR-134-5p,Arteriosclerotic Cardiovascular Disease
hsa-miR-134-5p,Atherosclerosis
hsa-miR-134-5p,Autism Spectrum Disorder
hsa-miR-134-5p,B-Cell Lymphoma
hsa-miR-134-5p,Biliary Atresia
hsa-miR-134-5p,Bladder Urothelial Carcinoma
hsa-miR-134-5p,Bone-Invasive Pituitary Adenoma
hsa-miR-134-5p,Breast Cancer
hsa-miR-134-5p,Breast Invasive Carcinoma
hsa-miR-134-5p,Burkitt Lymphoma
hsa-miR-134-5p,Cancer
hsa-miR-134-5p,Carcinoma
hsa-miR-134-5p,Cardiovascular Disease
hsa-miR-134-5p,Cervical Cancer
hsa-miR-134-5p,Cervical Squamous Cell Carcinoma
hsa-miR-134-5p,Cholangiocarcinoma
hsa-miR-134-5p,Chronic Obstructive Pulmonary Disease
hsa-miR-134-5p,Colon Cancer
hsa-miR-134-5p,Colorectal Cancer
hsa-miR-134-5p,COVID-19
hsa-miR-134-5p,Duchenne Muscular Dystrophy
hsa-miR-134-5p,Esophageal Cancer
hsa-miR-134-5p,Gastric Cancer
hsa-miR-134-5p,Glioma
hsa-miR-134-5p,Head And Neck Cancer
hsa-miR-134-5p,Head And Neck Squamous Cell Carcinoma
hsa-miR-134-5p,Hepatoblastoma
hsa-miR-134-5p,Hepatocellular Carcinoma
hsa-miR-134-5p,Her2-Receptor Positive Breast Cancer
hsa-miR-134-5p,Intracranial Aneurysm
hsa-miR-134-5p,Kidney Renal Papillary Cell Carcinoma
hsa-miR-134-5p,Lung Adenocarcinoma
hsa-miR-134-5p,Lung Cancer
hsa-miR-134-5p,Lung Small Cell Carcinoma
hsa-miR-134-5p,Lung Squamous Cell Carcinoma
hsa-miR-134-5p,Lymphoma
hsa-miR-134-5p,Melanoma
hsa-miR-134-5p,Multiple Myeloma
hsa-miR-134-5p,Multiple Sclerosis
hsa-miR-134-5p,Myeloid Neoplasm
hsa-miR-134-5p,Myocardial Infarction
hsa-miR-134-5p,Nasopharynx Carcinoma
hsa-miR-134-5p,Nephroblastoma
hsa-miR-134-5p,Non-Hodgkin Lymphoma
hsa-miR-134-5p,Non-Small Cell Lung Cancer
hsa-miR-134-5p,Oral Squamous Cell Carcinoma
hsa-miR-134-5p,Osteosarcoma
hsa-miR-134-5p,Ovarian Cancer
hsa-miR-134-5p,Ovarian Carcinoma
hsa-miR-134-5p,Pancreatic Adenocarcinoma
hsa-miR-134-5p,Pancreatic Cancer
hsa-miR-134-5p,Parathyroid Carcinoma
hsa-miR-134-5p,Parkinson Disease
hsa-miR-134-5p,Pre-Eclampsia
hsa-miR-134-5p,Precursor Cell Lymphoblastic Leukemia-Lymphoma
hsa-miR-134-5p,Prostate Adenocarcinoma
hsa-miR-134-5p,Prostate Cancer
hsa-miR-134-5p,Prostate Neoplasm
hsa-miR-134-5p,Relapsing-Remitting Multiple Sclerosis
hsa-miR-134-5p,Renal Cell Carcinoma
hsa-miR-134-5p,Renal Clear Cell Carcinoma
hsa-miR-134-5p,Rheumatoid Arthritis
hsa-miR-134-5p,Skin Cutaneous Melanoma
hsa-miR-134-5p,Squamous Cell Carcinoma
hsa-miR-134-5p,Stomach Cancer
hsa-miR-134-5p,Synovial Sarcoma
hsa-miR-134-5p,Systemic Lupus Erythematosus
hsa-miR-134-5p,T-Cell Leukemia
hsa-miR-134-5p,Thyroid Carcinoma
hsa-miR-134-5p,Uterine Cancer
hsa-miR-134-5p,Uterine Corpus Endometrial Carcinoma
hsa-miR-136-5p,Acute Myeloid Leukemia
hsa-miR-136-5p,Adrenocortical Carcinoma
hsa-miR-136-5p,Alzheimer Disease
hsa-miR-136-5p,Amyotrophic Lateral Sclerosis
hsa-miR-136-5p,Autism Spectrum Disorder
hsa-miR-136-5p,B-Cell Lymphoma
hsa-miR-136-5p,Bladder Cancer
hsa-miR-136-5p,Bladder Urothelial Carcinoma
hsa-miR-136-5p,Bone-Invasive Pituitary Adenoma
hsa-miR-136-5p,Breast Invasive Carcinoma
hsa-miR-136-5p,Burkitt Lymphoma
hsa-miR-136-5p,Cardiovascular Disease
hsa-miR-136-5p,Cervical Cancer
hsa-miR-136-5p,Colon Adenocarcinoma
hsa-miR-136-5p,Colon Cancer
hsa-miR-136-5p,Coronary Artery Disease
hsa-miR-136-5p,COVID-19
hsa-miR-136-5p,Cutaneous Squamous Cell Carcinoma
hsa-miR-136-5p,Diabetes Mellitus
hsa-miR-136-5p,Esophageal Cancer
hsa-miR-136-5p,Gastric Adenocarcinoma
hsa-miR-136-5p,Gastric Cancer
hsa-miR-136-5p,Glioblastoma Multiforme
hsa-miR-136-5p,Glioma
hsa-miR-136-5p,Head And Neck Squamous Cell Carcinoma
hsa-miR-136-5p,Hepatocellular Carcinoma
hsa-miR-136-5p,HIV
hsa-miR-136-5p,Hodgkin's Lymphoma
hsa-miR-136-5p,Kidney Cancer
hsa-miR-136-5p,Kidney Renal Papillary Cell Carcinoma
hsa-miR-136-5p,Laryngeal Squamous Cell Carcinoma
hsa-miR-136-5p,Lung Adenocarcinoma
hsa-miR-136-5p,Lung Cancer
hsa-miR-136-5p,Lung Squamous Cell Carcinoma
hsa-miR-136-5p,Major Depressive Disorder
hsa-miR-136-5p,Melanoma
hsa-miR-136-5p,Multiple Sclerosis
hsa-miR-136-5p,Myocardial Infarction
hsa-miR-136-5p,Nasopharynx Carcinoma
hsa-miR-136-5p,Nephroblastoma
hsa-miR-136-5p,Non-Small Cell Lung Cancer
hsa-miR-136-5p,Obesity
hsa-miR-136-5p,Oral Squamous Cell Carcinoma
hsa-miR-136-5p,Osteosarcoma
hsa-miR-136-5p,Pancreatic Adenocarcinoma
hsa-miR-136-5p,Pancreatic Cancer
hsa-miR-136-5p,Papillary Renal Cell Carcinoma
hsa-miR-136-5p,Parkinson Disease
hsa-miR-136-5p,Polycystic Ovary Syndrome
hsa-miR-136-5p,Prostate Adenocarcinoma
hsa-miR-136-5p,Prostate Neoplasm
hsa-miR-136-5p,Rectum Adenocarcinoma
hsa-miR-136-5p,Relapsing-Remitting Multiple Sclerosis
hsa-miR-136-5p,Renal Cell Carcinoma
hsa-miR-136-5p,Renal Clear Cell Carcinoma
hsa-miR-136-5p,Rheumatoid Arthritis
hsa-miR-136-5p,Sarcoma
hsa-miR-136-5p,Stomach Adenocarcinoma
hsa-miR-136-5p,Synovial Sarcoma
hsa-miR-136-5p,Thyroid Cancer
hsa-miR-136-5p,Thyroid Carcinoma
hsa-miR-136-5p,Triple-Negative Breast Cancer
hsa-miR-136-5p,Type 1 Diabetes Mellitus
hsa-miR-136-5p,Urinary Bladder Cancer
hsa-miR-136-5p,Uterine Cancer
hsa-miR-136-5p,Uterine Corpus Endometrial Carcinoma
hsa-miR-146a-5p,Abdominal Aortic Aneurysm
hsa-miR-146a-5p,Acquired Immunodeficiency Syndrome
hsa-miR-146a-5p,Acute Leukemia
hsa-miR-146a-5p,Acute Myeloid Leukemia
hsa-miR-146a-5p,Acute Promyelocytic Leukemia
hsa-miR-146a-5p,Adrenocortical Carcinoma
hsa-miR-146a-5p,Adult T-Cell Leukemia
hsa-miR-146a-5p,Allergic Rhinitis
hsa-miR-146a-5p,Alzheimer Disease
hsa-miR-146a-5p,Amyotrophic Lateral Sclerosis
hsa-miR-146a-5p,Aortic Valve Stenosis
hsa-miR-146a-5p,Asthma
hsa-miR-146a-5p,Astrocytoma
hsa-miR-146a-5p,Atherosclerosis
hsa-miR-146a-5p,Atrial Fibrillation
hsa-miR-146a-5p,Atrophic Gastritis
hsa-miR-146a-5p,Azoospermia
hsa-miR-146a-5p,B-Cell Lymphoma
hsa-miR-146a-5p,Behcet Disease
hsa-miR-146a-5p,Beta-Thalassemia
hsa-miR-146a-5p,Biliary Atresia
hsa-miR-146a-5p,Bladder Cancer
hsa-miR-146a-5p,Bone Disease
hsa-miR-146a-5p,Brain Cancer
hsa-miR-146a-5p,Breast Cancer
hsa-miR-146a-5p,Bronchial Asthma
hsa-miR-146a-5p,Burkitt Lymphoma
hsa-miR-146a-5p,Cancer
hsa-miR-146a-5p,Cardiovascular Disease
hsa-miR-146a-5p,Carotid Stenosis
hsa-miR-146a-5p,Castration Resistant Prostate Cancer
hsa-miR-146a-5p,Cataract
hsa-miR-146a-5p,Central Nervous System Disease
hsa-miR-146a-5p,Cervical Cancer
hsa-miR-146a-5p,Cervical Squamous Cell Carcinoma
hsa-miR-146a-5p,Cholangiocarcinoma
hsa-miR-146a-5p,Chordoma
hsa-miR-146a-5p,Chronic Kidney Disease
hsa-miR-146a-5p,Chronic Lymphocytic Leukemia
hsa-miR-146a-5p,Chronic Myeloid Leukemia
hsa-miR-146a-5p,Chronic Obstructive Pulmonary Disease
hsa-miR-146a-5p,Colon Adenocarcinoma
hsa-miR-146a-5p,Colon Cancer
hsa-miR-146a-5p,Colorectal Cancer
hsa-miR-146a-5p,Congenital Heart Defect
hsa-miR-146a-5p,Coronary Artery Disease
hsa-miR-146a-5p,COVID-19
hsa-miR-146a-5p,Cystic Fibrosis
hsa-miR-146a-5p,Demyelinating Disease
hsa-miR-146a-5p,Dengue Disease
