lncRNA,disease
LINC00467,Colorectal Cancer
LINC00467,Esophageal Cancer
LINC00467,Esophagus Squamous Cell Carcinoma
LINC00467,Gastric Cancer
LINC00467,Glioblastoma
LINC00467,Glioblastoma Multiforme
LINC00467,Glioma
LINC00467,Head And Neck Squamous Cell Carcinoma
LINC00467,Hepatocellular Carcinoma
LINC00467,Lung Adenocarcinoma
LINC00467,Muscle-Invasive Bladder Cancer
LINC00467,Neuroblastoma
LINC00467,Non-Obstructive Azoospermia
LINC00467,Non-Small Cell Lung Cancer
LINC00467,Osteosarcoma
LINC00467,Periodontitis
FOXD2-AS1,Astrocytoma
FOXD2-AS1,Bladder Cancer
FOXD2-AS1,Bladder Carcinoma
FOXD2-AS1,Breast Cancer
FOXD2-AS1,Cancer
FOXD2-AS1,Cervical Cancer
FOXD2-AS1,Colorectal Cancer
FOXD2-AS1,Cutaneous Melanoma
FOXD2-AS1,Esophageal Cancer
FOXD2-AS1,Esophageal Squamous Cell Cancer
FOXD2-AS1,Esophagus Squamous Cell Carcinoma
FOXD2-AS1,Gallbladder Cancer
FOXD2-AS1,Gastric Adenocarcinoma
FOXD2-AS1,Gastric Cancer
FOXD2-AS1,Glioma
FOXD2-AS1,Hepatocellular Carcinoma
FOXD2-AS1,Laryngeal Carcinoma
FOXD2-AS1,Laryngeal Squamous Cell Carcinoma
FOXD2-AS1,Lung Cancer
FOXD2-AS1,Lung Non-Small Cell Carcinoma
FOXD2-AS1,Melanoma
FOXD2-AS1,Nasopharynx Cancer
FOXD2-AS1,Nasopharynx Carcinoma
FOXD2-AS1,Neck Squamous Cell Carcinoma
FOXD2-AS1,Non-Small Cell Lung Cancer
FOXD2-AS1,Oral Squamous Cell Carcinoma
FOXD2-AS1,Osteoarthritis
FOXD2-AS1,Osteosarcoma
FOXD2-AS1,Ovarian Cancer
FOXD2-AS1,Papillary Thyroid Cancer
FOXD2-AS1,Pre-Eclampsia
FOXD2-AS1,Pterygium
FOXD2-AS1,Rheumatoid Arthritis
FOXD2-AS1,Stomach Adenocarcinoma
FOXD2-AS1,Thyroid Cancer
FOXD2-AS1,Tongue Squamous Cell Carcinoma
FOXD2-AS1,Ulcerative Colitis
LINC00525,Astrocytoma
LINC00525,Bladder Cancer
LINC00525,Chordoma
LINC00525,Colorectal Cancer
LINC00525,Esophageal Adenocarcinoma
LINC00525,Lung Adenocarcinoma
LINC00525,Muscle-Invasive Bladder Cancer
LINC00525,Non-Small Cell Lung Cancer
LINC00525,Non Small Cell Lung Cancer
LINC00525,Periodontitis
LINC00525,Spinal Chordoma
MIR503HG,Astrocytoma
MIR503HG,Bladder Cancer
MIR503HG,Cervical Squamous Cell Carcinoma
MIR503HG,Choriocarcinoma
MIR503HG,Colon Cancer
MIR503HG,Colorectal Cancer
MIR503HG,Esophageal Cancer
MIR503HG,Fibrosis
MIR503HG,Gastric Cancer
MIR503HG,Head And Neck Squamous Cell Carcinoma
MIR503HG,Hepatocellular Carcinoma
MIR503HG,Non-Small Cell Lung Cancer
MIR503HG,Non Small Cell Lung Cancer
MIR503HG,Osteosarcoma
MIR503HG,Ovarian Cancer
MIR503HG,Pre-Eclampsia
MIR503HG,Pulmonary Artery Hypertension
MIR503HG,Testicular Cancer
MIR503HG,Triple-Negative Breast Cancer
MIR503HG,Uterine Cancer
LINC00839,Breast Cancer
LINC00839,Gastric Cancer
LINC00839,Glioblastoma
LINC00839,Lung Adenocarcinoma
LINC00839,Lung Squamous Cell Carcinoma
LINC00839,Melanoma
LINC00839,Neuroblastoma
LINC00839,Osteoarthritis
LINC00839,Periodontitis
LINC00839,Thyroid Cancer
SNHG7,Astrocytoma
SNHG7,Atherosclerosis
SNHG7,Bladder Cancer
SNHG7,Breast Cancer
SNHG7,Cervical Cancer
SNHG7,Chromophobe Renal Cell Carcinoma
SNHG7,Colon Cancer
SNHG7,Colorectal Cancer
SNHG7,COVID-19
SNHG7,Diabetic Retinopathy
SNHG7,Esophageal Cancer
SNHG7,Gastric Cancer
SNHG7,Glioblastoma
SNHG7,Head And Neck Squamous Cell Carcinoma
SNHG7,Hepatic Carcinoma
SNHG7,Hepatocellular Carcinoma
SNHG7,Hypopharynx Cancer
SNHG7,Liver Fibrosis
SNHG7,Lung Adenocarcinoma
SNHG7,Lung Cancer
SNHG7,Lung Non-Small Cell Carcinoma
SNHG7,Malignant Melanoma
SNHG7,Malignant Pleural Mesothelioma
SNHG7,Melanoma
SNHG7,Nasopharynx Cancer
SNHG7,Nasopharynx Carcinoma
SNHG7,Neuroblastoma
SNHG7,Non-Small Cell Lung Cancer
SNHG7,Non Small Cell Lung Cancer
SNHG7,Osteoarthritis
SNHG7,Osteosarcoma
SNHG7,Ovarian Cancer
SNHG7,Pancreatic Cancer
SNHG7,Pituitary Adenoma
SNHG7,Prostate Cancer
SNHG7,Renal Cell Carcinoma
SNHG7,Stomach Cancer
SNHG7,Thyroid Cancer
SNHG7,Thyroid Carcinoma
SNHG7,Tumor
SNHG7,Uveal Melanoma
SNHG12,Astrocytoma
SNHG12,Atherosclerosis
SNHG12,Bladder Cancer
SNHG12,Breast Cancer
SNHG12,Cancer
SNHG12,Cerebral Ischemia
SNHG12,Cervical Cancer
SNHG12,Cervical Squamous Cell Carcinoma
SNHG12,Clear Cell Renal Cell Carcinoma
SNHG12,Colorectal Cancer
SNHG12,Endometrial Cancer
SNHG12,Endometrial Carcinoma
SNHG12,Esophageal Cancer
SNHG12,Esophageal Squamous Cell Cancer
SNHG12,Esophagus Squamous Cell Carcinoma
SNHG12,Gastric Cancer
SNHG12,Gastric Carcinoma
SNHG12,Glioblastoma
SNHG12,Glioma
SNHG12,Hepatocellular Carcinoma
SNHG12,Laryngeal Cancer
SNHG12,Laryngeal Squamous Cell Carcinoma
SNHG12,Liver Cancer
SNHG12,Lung Adenocarcinoma
SNHG12,Lung Cancer
SNHG12,Lung Non-Small Cell Carcinoma
SNHG12,Malignant Glioma
SNHG12,Nasopharynx Cancer
SNHG12,Nasopharynx Carcinoma
SNHG12,Non-Small Cell Lung Cancer
SNHG12,Non Small Cell Lung Cancer
SNHG12,Oral Squamous Cell Carcinoma
SNHG12,Osteosarcoma
SNHG12,Ovarian Cancer
SNHG12,Pancreatic Cancer
SNHG12,Papillary Thyroid Cancer
SNHG12,Papillary Thyroid Carcinoma
SNHG12,Parkinson Disease
SNHG12,Pre-Eclampsia
SNHG12,Prostate Cancer
SNHG12,Pulmonary Artery Hypertension
SNHG12,Renal Cell Carcinoma
SNHG12,Stomach Cancer
SNHG12,Triple-Negative Breast Cancer
DLEU2,Astrocytoma
DLEU2,B-Cell Chronic Lymphocytic Leukemia
DLEU2,B-Cell Lymphoma
DLEU2,Cervical Cancer
DLEU2,Chronic Lymphocytic Leukemia
DLEU2,Chronic Myeloid Leukemia
DLEU2,Clear Cell Renal Cell Carcinoma
DLEU2,COVID-19
DLEU2,Endometrial Cancer
DLEU2,Esophageal Adenocarcinoma
DLEU2,Esophageal Cancer
DLEU2,Esophagus Squamous Cell Carcinoma
DLEU2,Gastric Cancer
DLEU2,Glioblastoma Multiforme
DLEU2,Glioma
DLEU2,HBV-Related Hepatocellular Carcinoma
DLEU2,Hepatocellular Carcinoma
DLEU2,Laryngeal Cancer
DLEU2,Laryngeal Carcinoma
DLEU2,Laryngeal Squamous Cell Carcinoma
DLEU2,Lymphoma
DLEU2,Mantle Cell Lymphoma
DLEU2,Medulloblastoma
DLEU2,Multiple Myeloma
DLEU2,Myeloid Neoplasm
DLEU2,Myeloma
DLEU2,Non-Small Cell Lung Cancer
DLEU2,Non Small Cell Lung Cancer
DLEU2,Osteosarcoma
DLEU2,Ovarian Cancer
DLEU2,Pancreatic Cancer
DLEU2,Thyroid Cancer
DLEU2,Wilms Tumor
OLMALINC,Astrocytoma
OLMALINC,Colorectal Cancer
OLMALINC,Lung Adenocarcinoma
OLMALINC,Lung Cancer
OLMALINC,Melanoma
OLMALINC,Neuroblastoma
OLMALINC,Osteosarcoma
OLMALINC,Pancreatic Cancer
OLMALINC,Periodontitis
OLMALINC,Renal Carcinoma
OLMALINC,Thyroid Cancer
OLMALINC,Type 2 Diabetes Mellitus
LINC00473,Abdominal Aortic Aneurysm
LINC00473,Astrocytoma
LINC00473,Breast Cancer
LINC00473,Cervical Cancer
LINC00473,Colorectal Cancer
LINC00473,Depression
LINC00473,Esophageal Cancer
LINC00473,Esophagus Squamous Cell Carcinoma
LINC00473,Gastric Cancer
LINC00473,Glioblastoma
LINC00473,Glioma
LINC00473,Head And Neck Squamous Cell Carcinoma
LINC00473,Hepatocellular Carcinoma
LINC00473,Lung Adenocarcinoma
LINC00473,Lung Cancer
LINC00473,Lung Non-Small Cell Carcinoma
LINC00473,Mucoepidermoid Carcinoma
LINC00473,Nephroblastoma
LINC00473,Non-Alcoholic Fatty Liver
LINC00473,Non-Small Cell Lung Cancer
LINC00473,Obesity
LINC00473,Osteoarthritis
LINC00473,Osteosarcoma
LINC00473,Pancreatic Cancer
LINC00473,Pre-Eclampsia
LINC00473,Prostate Cancer
LINC00473,Renal Cell Carcinoma
LINC00473,Rheumatoid Arthritis
LINC00473,Salivary Gland Cancer
LINC00473,Thyroid Cancer
LINC00473,Type 1 Diabetes Mellitus
LINC00473,Wilms Tumor
LINC01278,Childhood Acute Lymphoblastic Leukemia
LINC01278,Colorectal Cancer
LINC01278,Dilated Cardiomyopathy
LINC01278,Esophageal Cancer
LINC01278,Hepatocellular Carcinoma
LINC01278,Osteosarcoma
LINC01278,Pulmonary Artery Hypertension
LINC01270,Type 1 Diabetes Mellitus
MIR17HG,Type 1 Diabetes Mellitus
MCM3AP-AS1,Alzheimer Disease
LINC00152,Alzheimer Disease
XXbac-BPG308K3.5,Thyroid Cancer
PSMG3-AS1,Alzheimer Disease
RP11-458D21.1,Esophageal Cancer
RP11-458D21.1,Thyroid Cancer
OLMALINC,Osteoporosis
LINC00667,Hereditary Hemorrhagic Telangiectasia
RPARP-AS1,Muscle-Invasive Bladder Cancer
lnc-AC092329.1-1,Osteoarthritis
lnc-AF131215.2.1-1,Osteoarthritis
lnc-AGER-1,Colorectal Cancer
lnc-AP000525.1-3,Osteoarthritis
lnc-ATP6V1G3-4,Osteoarthritis
lnc-BZW1-1,Osteoarthritis
lnc-C11orf54-1,Osteoarthritis
lnc-CWF19L2-1,Osteoarthritis
lnc-FBXW7-5,Osteoarthritis
lnc-GATAD1-2,Osteoarthritis
lnc-GNAI2-2,Osteoarthritis
lnc-GNB4-1,Osteoarthritis
lnc-GNB4-1,Tetralogy Of Fallot
lnc-HIST4H4-1,Osteoarthritis
lnc-KLRF1-1,Osteoarthritis
lnc-LANCL2-2,Osteoarthritis
lnc-LRP8-4,Osteoarthritis
lnc-MAP2K6-5,Osteoarthritis
lnc-MCTP2-1,Osteoarthritis
lnc-P4HA2-2,Osteoarthritis
lnc-PDK3-1,Hepatocellular Carcinoma
lnc-PDK3-1,Tetralogy Of Fallot
lnc-POTEG-4,Alzheimer Disease
lnc-POTEG-4,Osteoarthritis
lnc-PPIAL4B-2,Osteoarthritis
lnc-RBM4-1,Osteoarthritis
lnc-RP3-377D14.1.1-1,Osteoarthritis
lnc-RPE-1,Osteoarthritis
lnc-SLFN12-1,Osteoarthritis
lnc-SPRYD3-1,Osteoarthritis
lnc-TNK2-2,Osteoarthritis
lnc-XRN2-2,Alzheimer Disease
lnc-XRN2-2,Osteoarthritis
NR_122111,Intervertebral Degenerative Disc Disease
XXbac-BPG246D15.8,Autism
